precip_rate,precip_amount,time_local,datetime,timestamp_unix,station_id,latitude,longitude,timezone,temperature,temperature_high,temperature_low,dewpoint,dewpoint_high,dewpoint_low,heat_index,heat_index_high,heat_index_low,wind_chill,wind_chill_high,wind_chill_low,humidity,humidity_high,humidity_low,wind_speed,wind_speed_high,wind_speed_low,wind_gust,wind_gust_high,wind_gust_low,wind_direction,pressure,pressure_min,pressure_trend,solar_radiation_high,uv_index_high,qc_status
0.0,0.0,2024-01-01 00:58:23,2024-01-01 05:58:23+00:00,1704088703,KNYNEWYO1805,40.638,-74.035,America/New_York,5,6,5,-1,0,-1,5,6,5,5,6,5,65,66,65,0.5555555555555556,1.1111111111111112,0.2777777777777778,1.3888888888888888,1.6666666666666665,0.8333333333333333,95.0,1016.26,1016.26,0.0,0.0,0.0,1
0.0,0.0,2024-01-01 01:58:22,2024-01-01 06:58:22+00:00,1704092302,KNYNEWYO1805,40.638,-74.035,America/New_York,5,6,5,-1,0,-1,5,6,5,5,6,5,65,66,65,0.5555555555555556,0.8333333333333333,0.2777777777777778,1.1111111111111112,1.6666666666666665,0.8333333333333333,104.0,1015.92,1015.92,0.0,0.0,0.0,1
0.0,0.0,2024-01-01 02:58:21,2024-01-01 07:58:21+00:00,1704095901,KNYNEWYO1805,40.638,-74.035,America/New_York,5,6,5,0,0,-1,5,6,5,5,6,5,65,67,65,0.5555555555555556,0.8333333333333333,0.2777777777777778,0.8333333333333333,1.3888888888888888,0.8333333333333333,124.0,1015.92,1015.92,0.0,0.0,0.0,1
0.0,0.0,2024-01-01 03:59:21,2024-01-01 08:59:21+00:00,1704099561,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,0,0,0,5,5,5,5,5,5,67,68,66,0.2777777777777778,0.5555555555555556,0.0,0.5555555555555556,1.1111111111111112,0.0,109.0,1015.58,1015.24,0.0,0.0,0.0,1
0.0,0.0,2024-01-01 04:59:18,2024-01-01 09:59:18+00:00,1704103158,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,0,0,-1,5,5,5,5,5,5,67,68,67,0.0,0.2777777777777778,0.0,0.2777777777777778,0.8333333333333333,0.0,115.0,1015.58,1015.24,0.0,0.0,0.0,1
0.03,0.18,2024-01-01 05:59:18,2024-01-01 10:59:18+00:00,1704106758,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,0,1,0,5,5,5,5,5,5,70,72,68,0.0,0.0,0.0,0.2777777777777778,0.8333333333333333,0.0,107.0,1015.92,1015.24,0.74,0.0,0.0,1
0.03,0.28,2024-01-01 06:59:17,2024-01-01 11:59:17+00:00,1704110357,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,4,1,1,0,5,5,4,5,5,4,74,79,72,0.2777777777777778,0.8333333333333333,0.0,0.8333333333333333,1.6666666666666665,0.0,135.0,1016.26,1015.92,0.37,0.0,0.0,1
0.0,0.33,2024-01-01 07:59:16,2024-01-01 12:59:16+00:00,1704113956,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,4,1,2,1,4,4,4,4,4,4,81,83,80,0.2777777777777778,0.2777777777777778,0.0,0.8333333333333333,1.3888888888888888,0.0,92.0,1016.59,1016.26,0.37,16.0,0.1,1
0.05,0.38,2024-01-01 08:59:14,2024-01-01 13:59:14+00:00,1704117554,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,4,2,2,1,4,4,4,4,4,4,82,83,81,0.2777777777777778,0.5555555555555556,0.0,0.5555555555555556,1.1111111111111112,0.0,76.0,1017.27,1016.59,0.74,72.0,0.2,1
0.0,0.38,2024-01-01 09:59:14,2024-01-01 14:59:14+00:00,1704121154,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,2,2,2,5,5,5,5,5,5,80,82,77,0.0,0.2777777777777778,0.0,0.5555555555555556,1.1111111111111112,0.0,110.0,1017.27,1017.27,0.0,258.0,0.9,1
0.0,0.38,2024-01-01 10:58:23,2024-01-01 15:58:23+00:00,1704124703,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,2,2,1,5,5,5,5,5,5,77,79,76,0.0,0.5555555555555556,0.0,0.5555555555555556,1.3888888888888888,0.0,151.0,1017.27,1016.93,-0.38,146.0,0.5,1
0.0,0.38,2024-01-01 11:59:13,2024-01-01 16:59:13+00:00,1704128353,KNYNEWYO1805,40.638,-74.035,America/New_York,6,8,5,1,2,1,6,8,5,6,8,5,71,77,65,0.0,0.5555555555555556,0.0,0.5555555555555556,1.1111111111111112,0.0,148.0,1016.93,1016.26,-0.74,472.0,1.6,1
0.0,0.38,2024-01-01 12:59:11,2024-01-01 17:59:11+00:00,1704131951,KNYNEWYO1805,40.638,-74.035,America/New_York,8,8,8,1,2,1,8,8,8,8,8,8,63,66,61,0.2777777777777778,0.8333333333333333,0.0,1.1111111111111112,1.6666666666666665,0.0,94.0,1016.26,1015.92,-0.37,459.0,1.6,1
0.0,0.38,2024-01-01 13:59:10,2024-01-01 18:59:10+00:00,1704135550,KNYNEWYO1805,40.638,-74.035,America/New_York,9,9,8,1,2,1,9,9,8,9,9,8,58,63,56,0.0,0.2777777777777778,0.0,0.5555555555555556,1.3888888888888888,0.0,94.0,1016.26,1015.92,0.37,385.0,1.3,1
0.0,0.38,2024-01-01 14:59:09,2024-01-01 19:59:09+00:00,1704139149,KNYNEWYO1805,40.638,-74.035,America/New_York,8,8,7,1,1,0,8,8,7,8,8,7,62,63,61,0.0,0.2777777777777778,0.0,0.2777777777777778,1.1111111111111112,0.0,299.0,1016.26,1016.26,0.0,103.0,0.4,1
0.0,0.38,2024-01-01 15:59:07,2024-01-01 20:59:07+00:00,1704142747,KNYNEWYO1805,40.638,-74.035,America/New_York,7,7,7,1,2,0,7,7,7,7,7,7,66,70,62,0.2777777777777778,0.5555555555555556,0.0,0.5555555555555556,1.3888888888888888,0.0,213.0,1016.59,1016.26,0.37,72.0,0.2,1
0.0,0.38,2024-01-01 16:59:07,2024-01-01 21:59:07+00:00,1704146347,KNYNEWYO1805,40.638,-74.035,America/New_York,7,7,7,1,2,1,7,7,7,7,7,7,67,69,65,0.2777777777777778,0.5555555555555556,0.0,0.5555555555555556,1.3888888888888888,0.0,139.0,1016.93,1016.59,0.37,23.0,0.1,1
0.0,0.38,2024-01-01 17:59:06,2024-01-01 22:59:06+00:00,1704149946,KNYNEWYO1805,40.638,-74.035,America/New_York,7,7,6,1,1,1,7,7,6,7,7,6,66,67,64,0.5555555555555556,0.8333333333333333,0.2777777777777778,1.3888888888888888,2.2222222222222223,1.1111111111111112,123.0,1017.27,1016.93,0.37,0.0,0.0,1
0.0,0.38,2024-01-01 18:59:04,2024-01-01 23:59:04+00:00,1704153544,KNYNEWYO1805,40.638,-74.035,America/New_York,6,6,6,0,1,0,6,6,6,6,6,6,66,68,66,0.5555555555555556,1.1111111111111112,0.2777777777777778,1.3888888888888888,2.2222222222222223,1.1111111111111112,122.0,1017.95,1017.27,0.74,0.0,0.0,1
0.0,0.38,2024-01-01 19:59:03,2024-01-02 00:59:03+00:00,1704157143,KNYNEWYO1805,40.638,-74.035,America/New_York,6,6,5,-1,0,-1,6,6,5,6,6,5,64,66,64,0.5555555555555556,1.1111111111111112,0.2777777777777778,1.6666666666666665,2.7777777777777777,0.8333333333333333,139.0,1017.95,1017.95,0.0,0.0,0.0,1
0.0,0.38,2024-01-01 20:59:03,2024-01-02 01:59:03+00:00,1704160743,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,-1,0,-1,5,5,5,5,5,4,65,66,64,0.8333333333333333,1.3888888888888888,0.2777777777777778,1.6666666666666665,2.5,0.8333333333333333,134.0,1018.29,1017.95,0.37,0.0,0.0,1
0.0,0.38,2024-01-01 21:59:01,2024-01-02 02:59:01+00:00,1704164341,KNYNEWYO1805,40.638,-74.035,America/New_York,4,5,4,-1,-1,-2,4,5,4,4,5,3,66,67,66,0.8333333333333333,1.3888888888888888,0.5555555555555556,1.9444444444444444,3.611111111111111,1.3888888888888888,126.0,1018.63,1018.29,0.37,0.0,0.0,1
0.0,0.38,2024-01-01 22:59:01,2024-01-02 03:59:01+00:00,1704167941,KNYNEWYO1805,40.638,-74.035,America/New_York,3,4,3,-2,-2,-2,3,4,3,3,4,2,68,70,67,1.1111111111111112,1.6666666666666665,0.8333333333333333,2.2222222222222223,3.0555555555555554,1.6666666666666665,124.0,1018.96,1018.63,0.0,0.0,0.0,1
0.0,0.38,2024-01-01 23:58:58,2024-01-02 04:58:58+00:00,1704171538,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,2,-2,-2,-2,3,3,2,3,3,2,70,72,69,0.8333333333333333,1.3888888888888888,0.5555555555555556,1.9444444444444444,2.5,1.1111111111111112,130.0,1018.96,1018.63,-0.37,0.0,0.0,1
0.0,0.0,2024-01-02 00:58:59,2024-01-02 05:58:59+00:00,1704175139,KNYNEWYO1805,40.638,-74.035,America/New_York,2,2,2,-3,-2,-3,2,2,2,2,2,2,72,73,71,1.1111111111111112,1.3888888888888888,0.8333333333333333,2.5,3.611111111111111,1.6666666666666665,111.0,1018.63,1018.63,0.0,0.0,0.0,1
0.0,0.0,2024-01-02 01:58:59,2024-01-02 06:58:59+00:00,1704178739,KNYNEWYO1805,40.638,-74.035,America/New_York,1,2,1,-3,-3,-3,1,2,1,1,2,0,72,73,71,1.1111111111111112,1.6666666666666665,0.5555555555555556,2.7777777777777777,3.888888888888889,1.1111111111111112,2.0,1018.63,1018.63,0.0,0.0,0.0,1
0.0,0.0,2024-01-02 02:58:57,2024-01-02 07:58:57+00:00,1704182337,KNYNEWYO1805,40.638,-74.035,America/New_York,1,1,1,-4,-3,-4,1,1,1,1,1,-1,70,72,70,1.1111111111111112,1.3888888888888888,0.5555555555555556,2.5,4.722222222222222,1.3888888888888888,87.0,1018.96,1018.63,0.0,0.0,0.0,1
0.0,0.0,2024-01-02 03:58:55,2024-01-02 08:58:55+00:00,1704185935,KNYNEWYO1805,40.638,-74.035,America/New_York,0,1,0,-4,-4,-5,0,1,0,0,1,0,71,72,70,0.5555555555555556,1.1111111111111112,0.5555555555555556,1.6666666666666665,3.611111111111111,0.8333333333333333,234.0,1018.96,1018.96,0.0,0.0,0.0,1
0.0,0.0,2024-01-02 04:58:55,2024-01-02 09:58:55+00:00,1704189535,KNYNEWYO1805,40.638,-74.035,America/New_York,0,0,0,-5,-4,-5,0,0,0,0,0,0,71,73,69,0.8333333333333333,1.1111111111111112,0.2777777777777778,1.6666666666666665,3.0555555555555554,1.1111111111111112,148.0,1018.96,1018.96,0.0,0.0,0.0,1
0.0,0.0,2024-01-02 05:58:55,2024-01-02 10:58:55+00:00,1704193135,KNYNEWYO1805,40.638,-74.035,America/New_York,0,0,-1,-5,-5,-6,0,0,-1,-1,0,-2,69,70,69,1.1111111111111112,1.3888888888888888,0.5555555555555556,2.2222222222222223,3.333333333333333,1.6666666666666665,93.0,1019.64,1018.96,0.73,0.0,0.0,1
0.0,0.0,2024-01-02 06:58:53,2024-01-02 11:58:53+00:00,1704196733,KNYNEWYO1805,40.638,-74.035,America/New_York,-1,-1,-1,-6,-5,-6,-1,-1,-1,-1,-1,-2,70,71,69,0.8333333333333333,1.3888888888888888,0.5555555555555556,1.9444444444444444,3.333333333333333,0.8333333333333333,105.0,1019.98,1019.64,0.37,0.0,0.0,1
0.0,0.0,2024-01-02 07:58:51,2024-01-02 12:58:51+00:00,1704200331,KNYNEWYO1805,40.638,-74.035,America/New_York,-1,-1,-1,-6,-5,-6,-1,-1,-1,-1,-1,-1,70,72,70,0.8333333333333333,1.1111111111111112,0.8333333333333333,1.9444444444444444,2.5,1.1111111111111112,110.0,1020.32,1019.98,0.37,26.0,0.1,1
0.0,0.0,2024-01-02 08:58:51,2024-01-02 13:58:51+00:00,1704203931,KNYNEWYO1805,40.638,-74.035,America/New_York,0,0,-1,-5,-5,-6,0,0,-1,0,0,-1,68,71,65,1.1111111111111112,1.3888888888888888,0.8333333333333333,1.9444444444444444,2.7777777777777777,1.3888888888888888,133.0,1020.32,1020.32,0.0,209.0,0.7,1
0.0,0.0,2024-01-02 09:58:47,2024-01-02 14:58:47+00:00,1704207527,KNYNEWYO1805,40.638,-74.035,America/New_York,1,2,0,-5,-5,-5,1,2,0,1,2,-1,64,66,63,0.8333333333333333,1.6666666666666665,0.8333333333333333,1.9444444444444444,3.888888888888889,1.1111111111111112,129.0,1020.66,1020.32,0.0,360.0,1.2,1
0.0,0.0,2024-01-02 10:58:48,2024-01-02 15:58:48+00:00,1704211128,KNYNEWYO1805,40.638,-74.035,America/New_York,2,3,2,-5,-5,-5,2,3,2,2,3,0,59,62,58,0.5555555555555556,1.3888888888888888,0.2777777777777778,1.3888888888888888,2.5,0.8333333333333333,132.0,1020.66,1019.64,-0.74,427.0,1.4,1
0.0,0.0,2024-01-02 11:58:46,2024-01-02 16:58:46+00:00,1704214726,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-5,-4,-5,3,3,3,3,3,2,57,58,57,0.8333333333333333,1.3888888888888888,0.2777777777777778,1.3888888888888888,2.2222222222222223,1.1111111111111112,144.0,1019.64,1018.29,-1.48,448.0,1.5,1
0.0,0.0,2024-01-02 12:58:46,2024-01-02 17:58:46+00:00,1704218326,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,3,-4,-4,-5,4,4,3,4,4,3,55,56,54,1.1111111111111112,1.3888888888888888,0.5555555555555556,1.9444444444444444,2.7777777777777777,1.1111111111111112,136.0,1018.29,1017.27,-1.11,444.0,1.5,1
0.0,0.0,2024-01-02 13:58:44,2024-01-02 18:58:44+00:00,1704221924,KNYNEWYO1805,40.638,-74.035,America/New_York,5,6,4,-4,-3,-4,5,6,4,5,6,4,52,54,50,0.8333333333333333,1.3888888888888888,0.2777777777777778,1.6666666666666665,2.5,1.1111111111111112,135.0,1017.27,1016.26,-1.11,396.0,1.3,1
0.0,0.0,2024-01-02 14:58:44,2024-01-02 19:58:44+00:00,1704225524,KNYNEWYO1805,40.638,-74.035,America/New_York,6,6,6,-4,-3,-4,6,6,6,6,6,6,49,51,48,0.8333333333333333,1.1111111111111112,0.5555555555555556,1.3888888888888888,2.5,1.1111111111111112,133.0,1016.26,1016.26,0.0,291.0,1.0,1
0.0,0.0,2024-01-02 15:58:42,2024-01-02 20:58:42+00:00,1704229122,KNYNEWYO1805,40.638,-74.035,America/New_York,6,6,6,-4,-3,-4,6,6,6,6,6,5,50,52,49,0.8333333333333333,1.3888888888888888,0.2777777777777778,1.3888888888888888,1.9444444444444444,1.1111111111111112,138.0,1016.26,1015.92,-0.37,156.0,0.5,1
0.0,0.0,2024-01-02 16:58:41,2024-01-02 21:58:41+00:00,1704232721,KNYNEWYO1805,40.638,-74.035,America/New_York,6,6,6,-3,-2,-4,6,6,6,6,6,6,54,57,51,0.8333333333333333,0.8333333333333333,0.2777777777777778,1.3888888888888888,1.6666666666666665,1.1111111111111112,127.0,1016.26,1015.92,0.37,22.0,0.1,1
0.0,0.0,2024-01-02 17:58:39,2024-01-02 22:58:39+00:00,1704236319,KNYNEWYO1805,40.638,-74.035,America/New_York,5,6,5,-3,-2,-3,5,6,5,5,6,5,56,58,54,0.5555555555555556,0.8333333333333333,0.2777777777777778,1.1111111111111112,1.3888888888888888,0.8333333333333333,145.0,1016.26,1016.26,0.0,0.0,0.0,1
0.0,0.0,2024-01-02 18:58:40,2024-01-02 23:58:40+00:00,1704239920,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,-2,-2,-2,5,5,5,5,5,5,59,62,58,0.2777777777777778,0.8333333333333333,0.0,0.5555555555555556,1.6666666666666665,0.0,140.0,1016.59,1016.26,0.0,0.0,0.0,1
0.0,0.0,2024-01-02 19:58:38,2024-01-03 00:58:38+00:00,1704243518,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,4,-2,-1,-2,5,5,4,5,5,4,62,64,61,0.0,0.2777777777777778,0.0,0.2777777777777778,1.1111111111111112,0.0,121.0,1016.59,1016.59,0.0,0.0,0.0,1
0.0,0.0,2024-01-02 20:58:38,2024-01-03 01:58:38+00:00,1704247118,KNYNEWYO1805,40.638,-74.035,America/New_York,4,5,4,-2,-1,-2,4,5,4,4,5,4,63,66,61,0.2777777777777778,1.1111111111111112,0.0,0.8333333333333333,1.3888888888888888,0.0,129.0,1016.59,1016.26,0.0,0.0,0.0,1
0.0,0.0,2024-01-02 21:58:37,2024-01-03 02:58:37+00:00,1704250717,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,3,-2,-2,-2,4,4,3,4,4,3,66,68,65,0.5555555555555556,1.1111111111111112,0.2777777777777778,1.1111111111111112,1.6666666666666665,0.8333333333333333,108.0,1016.93,1016.59,0.0,0.0,0.0,1
0.0,0.0,2024-01-02 22:58:36,2024-01-03 03:58:36+00:00,1704254316,KNYNEWYO1805,40.638,-74.035,America/New_York,3,4,3,-2,-2,-3,3,4,3,3,4,3,67,69,65,0.5555555555555556,1.1111111111111112,0.0,1.1111111111111112,1.3888888888888888,0.5555555555555556,105.0,1016.93,1016.59,-0.37,0.0,0.0,1
0.0,0.0,2024-01-02 23:58:33,2024-01-03 04:58:33+00:00,1704257913,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-2,-2,-2,3,3,3,3,3,3,69,70,68,0.8333333333333333,1.1111111111111112,0.5555555555555556,1.3888888888888888,1.9444444444444444,1.1111111111111112,116.0,1016.59,1016.26,-0.37,0.0,0.0,1
0.0,0.0,2024-01-03 00:58:33,2024-01-03 05:58:33+00:00,1704261513,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-2,-2,-2,3,3,3,2,3,1,71,72,71,1.1111111111111112,1.3888888888888888,0.8333333333333333,1.9444444444444444,2.5,1.6666666666666665,120.0,1016.26,1015.92,0.0,0.0,0.0,1
0.0,0.0,2024-01-03 01:58:33,2024-01-03 06:58:33+00:00,1704265113,KNYNEWYO1805,40.638,-74.035,America/New_York,2,3,2,-2,-2,-2,2,3,2,2,3,0,72,74,72,1.1111111111111112,1.3888888888888888,0.8333333333333333,1.9444444444444444,3.333333333333333,1.3888888888888888,113.0,1016.26,1016.26,0.0,0.0,0.0,1
0.0,0.0,2024-01-03 02:58:32,2024-01-03 07:58:32+00:00,1704268712,KNYNEWYO1805,40.638,-74.035,America/New_York,2,2,2,-2,-2,-2,2,2,2,2,2,0,74,75,73,1.1111111111111112,1.3888888888888888,0.8333333333333333,1.9444444444444444,2.5,1.3888888888888888,102.0,1016.26,1016.26,0.0,0.0,0.0,1
0.0,0.0,2024-01-03 03:58:29,2024-01-03 08:58:29+00:00,1704272309,KNYNEWYO1805,40.638,-74.035,America/New_York,2,2,2,-2,-2,-3,2,2,2,1,2,0,75,76,75,1.1111111111111112,1.3888888888888888,0.8333333333333333,1.9444444444444444,2.2222222222222223,1.3888888888888888,108.0,1016.26,1015.92,0.0,0.0,0.0,1
0.0,0.0,2024-01-03 04:58:29,2024-01-03 09:58:29+00:00,1704275909,KNYNEWYO1805,40.638,-74.035,America/New_York,1,1,1,-3,-3,-3,1,1,1,1,1,0,74,75,74,1.1111111111111112,1.3888888888888888,0.8333333333333333,1.6666666666666665,2.2222222222222223,1.3888888888888888,121.0,1016.59,1016.26,0.37,0.0,0.0,1
0.0,0.0,2024-01-03 05:58:27,2024-01-03 10:58:27+00:00,1704279507,KNYNEWYO1805,40.638,-74.035,America/New_York,1,2,1,-3,-3,-3,1,2,1,1,2,1,74,76,74,0.8333333333333333,1.1111111111111112,0.8333333333333333,1.3888888888888888,1.9444444444444444,0.8333333333333333,123.0,1016.59,1016.26,0.37,0.0,0.0,1
0.0,0.0,2024-01-03 06:58:27,2024-01-03 11:58:27+00:00,1704283107,KNYNEWYO1805,40.638,-74.035,America/New_York,2,2,2,-3,-3,-3,2,2,2,2,2,2,72,74,72,0.8333333333333333,1.1111111111111112,0.2777777777777778,1.3888888888888888,1.9444444444444444,0.8333333333333333,118.0,1016.93,1016.59,0.37,0.0,0.0,1
0.0,0.0,2024-01-03 07:58:25,2024-01-03 12:58:25+00:00,1704286705,KNYNEWYO1805,40.638,-74.035,America/New_York,2,2,2,-3,-2,-3,2,2,2,2,2,0,72,74,71,0.8333333333333333,1.3888888888888888,0.8333333333333333,1.6666666666666665,3.333333333333333,1.1111111111111112,91.0,1017.95,1017.27,0.74,16.0,0.1,1
0.0,0.0,2024-01-03 08:58:25,2024-01-03 13:58:25+00:00,1704290305,KNYNEWYO1805,40.638,-74.035,America/New_York,2,2,1,-3,-3,-3,2,2,1,2,2,1,72,74,70,1.1111111111111112,1.1111111111111112,0.8333333333333333,1.6666666666666665,1.9444444444444444,1.3888888888888888,101.0,1017.95,1017.95,0.0,196.0,0.6,1
0.0,0.0,2024-01-03 09:58:25,2024-01-03 14:58:25+00:00,1704293905,KNYNEWYO1805,40.638,-74.035,America/New_York,3,4,2,-3,-3,-3,3,4,2,3,4,2,65,70,62,1.1111111111111112,1.3888888888888888,0.8333333333333333,1.9444444444444444,2.2222222222222223,1.3888888888888888,113.0,1017.95,1017.95,0.0,354.0,1.2,1
0.0,0.0,2024-01-03 10:58:23,2024-01-03 15:58:23+00:00,1704297503,KNYNEWYO1805,40.638,-74.035,America/New_York,4,5,4,-2,-2,-3,4,5,4,4,5,4,60,63,58,0.8333333333333333,1.1111111111111112,0.2777777777777778,1.3888888888888888,1.6666666666666665,0.8333333333333333,134.0,1017.95,1017.27,-0.74,411.0,1.4,1
0.0,0.0,2024-01-03 11:59:21,2024-01-03 16:59:21+00:00,1704301161,KNYNEWYO1805,40.638,-74.035,America/New_York,6,6,5,-2,-2,-2,6,6,5,6,6,5,57,59,57,0.5555555555555556,0.8333333333333333,0.2777777777777778,1.3888888888888888,2.5,0.8333333333333333,150.0,1017.27,1016.26,-1.11,443.0,1.5,1
0.0,0.0,2024-01-03 12:59:21,2024-01-03 17:59:21+00:00,1704304761,KNYNEWYO1805,40.638,-74.035,America/New_York,6,7,6,-2,-2,-2,6,7,6,6,7,6,55,58,53,0.8333333333333333,1.1111111111111112,0.0,1.3888888888888888,1.9444444444444444,0.8333333333333333,138.0,1016.26,1015.92,-0.37,464.0,1.5,1
0.0,0.0,2024-01-03 13:59:19,2024-01-03 18:59:19+00:00,1704308359,KNYNEWYO1805,40.638,-74.035,America/New_York,7,7,7,-2,-1,-2,7,7,7,7,7,7,55,58,53,0.8333333333333333,1.1111111111111112,0.0,1.3888888888888888,2.5,0.0,141.0,1015.92,1015.58,-0.37,425.0,1.4,1
0.0,0.0,2024-01-03 14:59:19,2024-01-03 19:59:19+00:00,1704311959,KNYNEWYO1805,40.638,-74.035,America/New_York,7,7,6,-1,-1,-2,7,7,6,6,7,6,57,60,55,1.1111111111111112,1.3888888888888888,0.5555555555555556,1.6666666666666665,2.5,1.1111111111111112,127.0,1015.58,1015.24,-0.37,260.0,0.9,1
0.0,0.0,2024-01-03 15:59:19,2024-01-03 20:59:19+00:00,1704315559,KNYNEWYO1805,40.638,-74.035,America/New_York,6,6,5,-2,-1,-2,6,6,5,6,6,5,60,61,58,0.8333333333333333,1.1111111111111112,0.5555555555555556,1.6666666666666665,2.2222222222222223,1.1111111111111112,143.0,1015.24,1015.24,0.0,143.0,0.5,1
0.0,0.0,2024-01-03 16:59:16,2024-01-03 21:59:16+00:00,1704319156,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,-2,-2,-2,5,5,5,5,5,5,61,62,61,0.5555555555555556,1.1111111111111112,0.2777777777777778,1.3888888888888888,1.6666666666666665,1.1111111111111112,140.0,1016.26,1015.24,1.11,16.0,0.1,1
0.0,0.0,2024-01-03 17:59:16,2024-01-03 22:59:16+00:00,1704322756,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,-2,-1,-2,5,5,5,5,5,5,62,63,61,0.8333333333333333,1.1111111111111112,0.2777777777777778,1.1111111111111112,1.6666666666666665,0.8333333333333333,128.0,1016.26,1016.26,0.0,0.0,0.0,1
0.0,0.0,2024-01-03 18:59:15,2024-01-03 23:59:15+00:00,1704326355,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,-2,-1,-2,5,5,5,5,5,4,62,64,62,0.8333333333333333,1.3888888888888888,0.2777777777777778,1.3888888888888888,1.9444444444444444,1.1111111111111112,113.0,1016.59,1016.26,0.37,0.0,0.0,1
0.0,0.0,2024-01-03 19:59:15,2024-01-04 00:59:15+00:00,1704329955,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,-2,-2,-2,5,5,5,5,5,4,62,63,61,0.8333333333333333,1.3888888888888888,0.2777777777777778,1.3888888888888888,1.6666666666666665,0.8333333333333333,127.0,1016.26,1015.92,-0.37,0.0,0.0,1
0.0,0.0,2024-01-03 20:59:12,2024-01-04 01:59:12+00:00,1704333552,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,-1,-1,-2,5,5,5,5,5,5,63,65,62,0.8333333333333333,1.1111111111111112,0.2777777777777778,1.3888888888888888,1.9444444444444444,1.1111111111111112,126.0,1015.92,1015.92,0.0,0.0,0.0,1
0.0,0.0,2024-01-03 21:59:12,2024-01-04 02:59:12+00:00,1704337152,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,-1,-1,-2,5,5,5,5,5,5,64,65,64,0.2777777777777778,0.8333333333333333,0.0,1.1111111111111112,2.2222222222222223,0.2777777777777778,122.0,1015.92,1015.58,0.0,0.0,0.0,1
0.0,0.0,2024-01-03 22:59:11,2024-01-04 03:59:11+00:00,1704340751,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,4,-2,-1,-2,5,5,4,5,5,4,64,65,64,0.2777777777777778,0.8333333333333333,0.0,0.8333333333333333,1.3888888888888888,0.2777777777777778,139.0,1015.92,1015.58,0.37,0.0,0.0,1
0.0,0.0,2024-01-03 23:59:08,2024-01-04 04:59:08+00:00,1704344348,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,4,-2,-2,-2,4,4,4,4,4,4,64,65,64,0.0,0.5555555555555556,0.0,0.5555555555555556,1.1111111111111112,0.0,141.0,1015.92,1015.58,-0.37,0.0,0.0,1
0.0,0.0,2024-01-04 00:59:08,2024-01-04 05:59:08+00:00,1704347948,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,4,-2,-1,-2,4,4,4,4,4,4,65,66,64,0.0,0.5555555555555556,0.0,0.5555555555555556,1.3888888888888888,0.0,124.0,1015.58,1015.24,-0.37,0.0,0.0,1
0.0,0.0,2024-01-04 01:59:08,2024-01-04 06:59:08+00:00,1704351548,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,4,-2,-2,-2,4,4,4,4,4,4,65,66,65,0.0,0.5555555555555556,0.0,0.5555555555555556,0.8333333333333333,0.0,118.0,1015.24,1015.24,0.0,0.0,0.0,1
0.0,0.0,2024-01-04 02:59:07,2024-01-04 07:59:07+00:00,1704355147,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,4,-2,-2,-2,4,4,4,4,4,4,67,68,66,0.0,0.2777777777777778,0.0,0.5555555555555556,1.1111111111111112,0.0,214.0,1015.24,1014.56,-0.37,0.0,0.0,1
0.0,0.0,2024-01-04 03:59:04,2024-01-04 08:59:04+00:00,1704358744,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,4,-2,-2,-2,4,4,4,4,4,4,67,68,67,0.0,0.2777777777777778,0.0,0.2777777777777778,1.1111111111111112,0.0,104.0,1014.56,1013.88,-0.74,0.0,0.0,1
0.0,0.0,2024-01-04 04:59:04,2024-01-04 09:59:04+00:00,1704362344,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,4,-1,-1,-2,4,4,4,4,4,4,68,70,67,0.2777777777777778,0.5555555555555556,0.0,0.5555555555555556,1.1111111111111112,0.0,114.0,1013.88,1013.55,-0.37,0.0,0.0,1
